OverallQual,GrLivArea,YearBuilt,GarageArea,TotalBsmtSF,1stFlrSF,YearRemodAdd,KitchenQual,GarageYrBlt,BsmtFinSF1,LotArea,MasVnrArea,2ndFlrSF,GarageFinish,OverallCond,LotFrontage,BedroomAbvGr,OpenPorchSF,BsmtUnfSF,BsmtExposure,BsmtFinType1
7,7.543802867501509,1910,308,925,31.04834939252005,1950,1,1960.0,0.0,9.222268942841456,0.0,30.4138126514911,0,4,7.745966692414834,4.0,0.0,30.413812651491096,1,0
5,7.190676034332207,1959,624,1063,36.42801120017397,2002,0,1974.0,20.124611797498105,8.90761234131913,0.0,0.0,0,6,8.660254037844387,3.0,0.0,25.65151067676132,1,3
6,7.259819610363186,1981,576,1422,37.7094152699296,1981,0,1981.0,24.24871130596428,9.400133943608838,14.491376746189438,0.0,2,6,8.831760866327848,3.0,0.0,24.61706725018234,1,0
5,7.397561535524052,1967,576,1632,40.39801975344831,1967,1,1967.0,0.0,9.995442656687224,0.0,0.0,0,4,10.0,4.0,0.0,40.39801975344831,0,0
7,7.396335293800807,2000,451,1630,40.3732584763727,2001,0,2000.0,0.0,9.185022563991891,13.07669683062202,0.0,0,5,8.660254037844387,3.0,15.297058540778352,40.3732584763727,1,0
3,7.330405211844402,1915,0,1013,31.827660925679098,1982,3,1980.0,0.0,9.0442857876461,0.0,0.0,0,2,10.246950765959598,2.0,0.0,31.827660925679098,1,0
4,6.946975992135418,1949,420,0,32.2490309931942,1950,1,1956.0,0.0,8.881836305004146,0.0,0.0,0,5,7.745966692414834,2.0,0.0,0.0,1,0
6,7.40671073017764,1915,216,806,29.0,1950,3,1920.0,0.0,8.833171133022866,0.0,28.39013913315678,0,4,8.12403840463596,4.0,8.12403840463596,28.39013913315678,1,0
4,7.59135704669855,1928,576,1122,36.44173431657719,1950,0,1981.0,24.93992782667985,8.962391701743002,0.0,25.55386467836128,0,3,8.06225774829855,4.0,6.6332495807108,22.36067977499789,1,5
6,7.404887575616125,1953,418,1416,40.54626986542658,1953,1,1953.0,35.84689665786984,9.169518377455928,15.427248620541512,0.0,2,5,8.94427190999916,3.0,0.0,11.445523142259598,1,2
8,7.853216388156071,2007,868,1482,38.49675310984031,2007,2,2007.0,0.0,9.168267595554276,16.431676725154983,33.04542328371661,2,5,8.306623862918075,3.0,12.16552506059644,38.49675310984031,1,0
6,7.508787170634276,1919,520,764,32.55764119219941,1950,1,1940.0,0.0,9.511555458710548,0.0,27.640549922170507,0,6,7.745966692414834,3.0,0.0,27.640549922170504,1,0
6,7.207859871432475,1964,520,1248,36.74234614174767,1964,1,1964.0,24.97999199359359,9.10719961305667,16.09347693943108,0.0,1,5,9.055385138137416,3.0,0.0,16.97056274847714,2,2
6,6.86484777797086,1976,440,958,30.951575081084325,1976,1,1976.0,30.951575081084325,8.502688505213355,0.0,0.0,1,6,8.306623862918075,2.0,7.745966692414834,0.0,1,4
6,7.521859252201629,1923,370,833,32.449961479175904,2000,0,1922.0,0.0,9.47677327138879,0.0,28.19574435974337,0,7,8.0,4.0,0.0,28.861739379323623,1,0
4,7.390181428226429,1976,490,1281,40.24922359499621,1993,1,1993.0,33.406586176980134,9.20943996673302,0.0,0.0,0,4,8.306623862918075,3.0,8.831760866327848,12.845232578665128,1,5
6,7.062191632286556,1992,400,1158,34.161381705077446,1992,0,1992.0,23.664319132398465,9.132162590912158,10.295630140987,0.0,1,6,8.306623862918075,3.0,5.0990195135927845,24.454038521274967,1,2
6,7.304515946460155,1945,220,735,28.248893783651067,1950,1,1949.0,9.695359714832655,9.075779878580487,0.0,0.0,0,4,7.211102550927978,3.0,11.832159566199232,25.317977802344323,1,4
5,6.793466132580009,1967,288,892,29.86636904613616,1967,1,1967.0,20.784609690826528,8.874867635688053,7.745966692414834,0.0,1,5,8.06225774829855,3.0,0.0,21.447610589527216,1,5
5,6.689599269178967,1940,240,788,28.35489375751565,1992,0,1940.0,22.58317958127243,8.881836305004146,17.146428199482248,0.0,0,7,7.745966692414834,3.0,0.0,16.673332000533065,1,5
5,7.038783541388541,2006,0,1140,33.76388603226826,2006,1,1980.0,0.0,9.753652546776472,0.0,0.0,0,5,9.486832980505138,3.0,7.483314773547883,33.76388603226826,1,0
6,7.493317248862144,1963,483,780,31.352830813181768,1963,1,1963.0,20.0,8.861633597686627,20.37154878746336,28.513154858766505,1,5,8.426149773176359,4.0,7.071067811865476,19.493588689617926,1,5
6,7.615791072035833,1976,551,848,33.436506994600975,1976,0,1976.0,12.489995996796797,9.396487933603666,17.26267650163207,30.199337741083,2,6,8.306623862918075,4.0,14.966629547095764,26.30589287593181,1,4
10,7.604396348796338,2008,812,1017,32.03123475609393,2008,2,2008.0,27.65863337187866,9.305923241869912,12.649110640673518,31.32091952673165,0,5,9.219544457292889,3.0,7.211102550927978,15.874507866387544,0,2
5,6.538139823767669,1920,216,691,26.28687885618983,1950,2,1920.0,0.0,8.594154232552366,0.0,0.0,0,6,7.745966692414834,2.0,4.47213595499958,26.28687885618983,1,0
8,7.371489295214275,2008,676,768,28.03569153775237,2008,0,2008.0,0.0,9.104979856318357,0.0,0.0,1,5,8.660254037844387,3.0,5.477225575051661,27.712812921102035,1,0
6,7.525639975041535,1954,325,994,34.871191548325385,1972,1,1954.0,21.07130750570548,9.1616751999949,0.0,25.27844931952908,0,4,8.660254037844387,4.0,0.0,23.45207879911715,1,3
7,7.497761700622568,1999,442,994,32.0624390837628,1999,0,1999.0,0.0,8.922658299524402,0.0,27.85677655436824,2,5,7.745966692414834,3.0,7.745966692414834,31.52776554086889,1,0
7,7.477604243197589,2003,543,884,29.73213749463701,2003,0,2003.0,23.45207879911715,9.006754319877503,15.874507866387544,29.73213749463701,0,5,8.06225774829855,3.0,7.937253933193772,18.275666882497063,1,2
10,8.165973894979466,1995,807,1930,42.79018579066933,1996,0,1995.0,37.242448899072144,9.995442656687224,32.23446510218467,42.37924020083418,2,5,10.60153600466672,4.0,8.717797887081346,23.302360395462088,2,2
6,7.168579897264035,1985,403,1298,36.02776706930364,1985,0,1985.0,35.4682957019364,9.323669057283183,9.219544457292889,0.0,0,5,8.306623862918075,3.0,5.0990195135927845,6.324555320336758,1,2
7,7.496097345175956,1959,484,1501,42.43819034784589,1997,1,1959.0,35.31288716601915,9.655154390148258,0.0,0.0,2,8,10.0,1.0,7.348469228349534,15.937377450509228,1,1
5,6.4457198193855785,1970,0,630,25.099800796022265,1970,2,1980.0,23.515952032609697,8.297967982877239,0.0,0.0,0,7,6.032625105063702,1.0,0.0,8.774964387392123,0,2
6,7.005789019253502,1925,440,1103,33.21144381083123,1980,0,1976.0,19.92485884517128,8.699514748210191,0.0,0.0,0,6,7.071067811865476,2.0,10.954451150103322,26.570660511172843,1,5
4,7.071573364211532,1900,384,859,29.30870177950569,1950,1,1964.0,0.0,9.072456664612796,0.0,17.86057109949175,1,7,8.12403840463596,2.0,0.0,29.30870177950569,3,0
4,7.086737934510577,1916,440,1196,34.583232931581165,1990,1,1957.0,14.0356688476182,8.476371196895983,0.0,0.0,0,7,6.324555320336759,2.0,0.0,31.60696125855822,1,4
7,7.22402480828583,2007,529,1372,37.040518354904265,2008,0,2008.0,0.0,9.0641578617981,0.0,0.0,2,5,8.48528137423857,3.0,11.832159566199232,37.040518354904265,1,0
6,7.266128779556451,1962,296,1099,37.82856063875547,1962,1,1962.0,19.26136028425822,9.121509158269566,17.46424919657298,0.0,1,5,10.04987562112089,3.0,10.488088481701515,26.98147512646408,2,2
7,7.259819610363186,2004,626,1422,37.7094152699296,2004,0,2004.0,0.0,9.047821442478408,10.295630140987,0.0,1,5,7.937253933193772,3.0,7.745966692414834,37.7094152699296,0,0
6,7.577121930876679,1992,501,1580,32.848135411313685,1992,0,1992.0,31.384709652950438,9.995442656687224,0.0,29.563490998188964,2,5,8.306623862918075,3.0,15.198684153570664,24.392621835300936,0,2
4,7.02197642307216,2003,440,1121,33.48133808556641,2004,1,2003.0,0.0,9.05321861620397,0.0,0.0,1,5,8.94427190999916,2.0,8.0,33.48133808556641,1,0
8,7.813187267521416,2004,852,1143,33.80828300875393,2005,0,2004.0,0.0,9.16858043772795,18.547236990991408,36.46916505762094,0,5,8.717797887081348,4.0,12.288205727444508,33.80828300875393,0,0
5,6.963189985870238,1962,576,1057,32.51153641401772,1962,1,1977.0,20.42057785666213,8.911934336161426,0.0,0.0,2,5,8.366600265340756,3.0,0.0,25.298221281347036,1,3
5,7.01211529430638,1978,602,1097,33.31666249791537,1978,0,1978.0,33.12099032335839,9.116139576577355,10.198039027185567,0.0,2,6,8.306623862918075,3.0,5.477225575051661,0.0,0,2
8,7.727535110475448,1999,671,1152,34.11744421846396,2007,0,1999.0,22.891046284519195,9.372799299673886,18.65475810617763,33.25657829663178,2,7,9.591663046625438,4.0,7.54983443527075,25.059928172283332,1,2
9,7.609862200913554,2008,746,2002,44.9221548904324,2009,2,2009.0,0.0,9.48903215258983,0.0,0.0,2,5,9.433981132056603,3.0,8.717797887081346,44.74371464239418,2,0
6,7.234177179749849,1978,440,672,25.92296279363144,1978,1,1978.0,20.92844953645635,9.360138737064576,18.110770276274835,26.72077843177477,2,5,8.306623862918075,3.0,0.0,15.297058540778352,3,3
8,7.577121930876679,2005,1043,1082,32.89376840679705,2006,0,2005.0,0.0,9.266153436795395,0.0,29.512709126747414,1,5,9.219544457292889,3.0,7.071067811865476,32.89376840679705,3,0
8,7.198183577101943,1993,462,1337,36.56501059756444,1993,0,1993.0,27.073972741361764,8.593227877692234,0.0,0.0,1,5,6.4031242374328485,2.0,0.0,24.576411454889016,1,2
8,7.734121303328305,2000,648,969,31.575306807693888,2000,0,2000.0,0.0,9.305650551780507,8.48528137423857,35.888716889852724,2,5,8.306623862918075,4.0,7.483314773547883,31.128764832546764,1,0
8,7.4489161025442,2007,826,1705,41.44876355212541,2008,0,2007.0,35.888716889852724,9.272093768251665,18.33030277982336,0.0,1,5,8.888194417315589,3.0,6.6332495807108,20.42057785666213,2,2
5,6.990256500493881,1966,484,1024,32.95451410656816,1966,1,1966.0,22.71563338320109,9.503009985939002,32.23446510218467,0.0,1,5,9.219544457292889,3.0,0.0,19.493588689617926,0,1
7,7.349230824613334,2007,660,1373,39.43348830626071,2007,0,2007.0,0.0,8.297967982877239,11.40175425099138,0.0,2,5,7.280109889280518,2.0,4.47213595499958,37.0540146272978,1,0
7,7.550661243105336,1959,567,1902,43.61192497471305,2002,2,1959.0,37.49666651850534,9.769956159911604,0.0,0.0,2,8,10.0,3.0,14.38749456993816,22.27105745132009,0,2
7,7.829630389150193,1990,693,1216,36.02776706930364,1991,1,1990.0,34.871191548325385,9.320986892063246,0.0,34.87119154832539,2,5,8.306623862918075,4.0,0.0,0.0,1,4
5,7.109879463072272,1979,528,1086,34.9857113690718,1979,1,1979.0,32.95451410656816,8.85623355614316,16.583123951777,0.0,0,5,8.0,2.0,0.0,0.0,0,2
6,6.960347729101308,1969,460,1054,32.46536616149585,1969,1,1969.0,24.535688292770597,9.185022563991891,0.0,0.0,0,8,8.06225774829855,3.0,0.0,3.741657386773941,1,1
8,7.867871490396322,1998,676,1225,35.72114219898351,1999,0,1998.0,29.223278392404914,9.40943710213184,31.22498999199199,36.55133376499413,2,5,9.899494936611664,4.0,0.0,19.26136028425822,1,2
5,6.804614520062623,1967,288,876,30.03331483536241,1967,1,1967.0,24.474476501040836,8.727940222393896,8.660254037844387,0.0,0,6,8.306623862918075,3.0,0.0,16.64331697709324,1,2
7,7.763446388727362,1980,484,845,33.955853692699286,1980,2,1983.0,26.30589287593181,9.473089177882752,16.673332000533065,0.0,1,7,9.69535971483266,4.0,13.96424004376894,12.36931687685298,1,2
6,7.238496840894364,1977,299,689,26.24880949681337,1977,1,1977.0,19.44222209522358,9.296518068217235,12.36931687685298,26.514147167125703,2,7,8.306623862918075,3.0,6.0,17.635192088548397,1,2
5,7.051855622955894,1961,576,1109,33.98529093593285,1995,0,1987.0,29.9833287011299,9.374328222081632,0.0,0.0,0,7,9.38083151964686,3.0,0.0,14.491376746189438,0,1
5,7.55171221535131,1950,240,1208,33.70459909270543,1982,1,1950.0,13.416407864998735,8.881836305004146,0.0,27.712812921102035,0,4,7.745966692414834,3.0,0.0,26.0,1,3
6,7.05444965813294,1929,208,862,30.822070014844883,1950,1,1929.0,0.0,8.699514748210191,0.0,14.422205101855956,1,7,7.071067811865476,3.0,0.0,29.3598365118064,1,0
6,7.216709486709457,1920,502,611,27.40437921208944,1999,1,1920.0,0.0,8.725020038618554,0.0,24.71841418861655,2,8,7.745966692414834,3.0,0.0,24.71841418861655,3,0
7,7.736743682453495,1999,429,975,31.70173496829472,1999,0,1999.0,0.0,9.075436609511382,17.378147196982766,35.86084215408221,2,5,8.12403840463596,4.0,0.0,31.224989991991997,1,0
4,7.183111701743281,1920,250,649,25.475478405713996,1950,1,1920.0,0.0,9.047821442478408,0.0,25.84569596664017,0,4,7.071067811865476,3.0,7.348469228349534,25.475478405713996,1,0
8,7.458186157340487,2007,928,1734,41.641325627314025,2007,2,2007.0,31.68595903550972,9.399720293137584,18.110770276274835,0.0,0,5,9.643650760992957,3.0,0.0,27.018512172212592,1,2
6,7.085064293952547,1959,312,1194,34.55430508634199,1959,1,1959.0,0.0,9.077951183930438,14.832396974191326,0.0,1,6,8.54400374531753,3.0,0.0,34.55430508634199,1,0
5,7.255591274253665,1915,720,876,29.597297173897484,1950,1,1949.0,0.0,9.446597562435777,0.0,23.2379000772445,0,8,10.0,4.0,0.0,29.597297173897484,3,0
5,7.232010331664758,1954,354,1383,37.1887079635741,1954,1,1954.0,32.61901286060018,9.494315582496636,0.0,0.0,0,5,8.306623862918075,3.0,10.770329614269007,17.860571099491754,3,5
5,7.601901959875166,1949,871,1001,31.63858403911275,1950,1,1949.0,16.852299546352715,8.743531633626967,0.0,31.63858403911275,0,6,9.055385138137416,3.0,0.0,26.77685567799177,1,5
8,7.310550158534422,2007,474,1496,38.67815921162743,2007,0,2007.0,0.0,9.12238309321704,11.832159566199232,0.0,0,5,8.717797887081348,3.0,11.40175425099138,38.67815921162743,0,0
5,7.380255788426459,1941,660,984,31.368774282716245,1960,1,1977.0,20.199009876724155,9.30546871706776,0.0,24.899799195977465,0,5,7.745966692414834,3.0,8.246211251235321,12.489995996796797,1,0
5,6.638567789166521,1925,504,680,27.640549922170504,2004,1,1965.0,0.0,8.562548893137034,0.0,0.0,0,5,6.032625105063702,2.0,0.0,26.076809620810597,1,0
6,7.4570320891223805,1985,476,741,31.25699921617557,1985,0,1985.0,0.0,9.127610724377186,18.33030277982336,27.47726332806817,2,5,8.774964387392123,3.0,6.782329983125268,27.2213151776324,1,0
7,7.309212365692763,2006,840,1494,38.65229618017538,2007,0,2006.0,0.0,9.273502946933824,17.4928556845359,0.0,1,5,9.539392014169456,3.0,5.744562646538029,38.65229618017538,0,0
6,6.893656354602635,1926,180,960,31.400636936215164,1950,1,1926.0,0.0,8.729073550451735,0.0,0.0,0,5,7.745966692414834,2.0,11.31370849898476,30.983866769659336,1,0
7,7.04315991598834,2005,397,1145,33.837848631377256,2006,0,2005.0,4.0,8.297967982877239,3.3166247903554,0.0,2,5,6.557438524302,2.0,4.0,33.60059523282288,1,2
6,7.302496423727326,1914,0,742,27.23967694375247,2001,1,1980.0,0.0,8.748304912379623,0.0,27.23967694375247,0,6,6.032625105063702,3.0,17.05872210923198,27.23967694375247,1,0
6,7.203405521083095,1958,525,819,36.66060555964672,1958,0,1958.0,10.535653752852738,9.573245865665552,23.259406699226016,0.0,1,6,8.306623862918075,3.0,10.862780491200215,18.81488772222678,1,2
5,7.3388881338388785,1904,686,650,30.951575081084325,2002,0,1983.0,0.0,9.253399861436629,0.0,24.1039415863879,0,8,7.745966692414834,3.0,8.831760866327848,25.495097567963924,1,0
9,7.825644732219989,2005,656,1122,33.67491648096547,2007,2,2005.0,0.0,9.32349046990884,15.652475842498529,37.01351104664349,2,5,8.774964387392123,4.0,6.244997998398397,33.49626844888845,1,0
4,6.616065185132817,1926,528,600,27.33130073743289,1953,1,1953.0,0.0,8.6699142784339,10.392304845413264,0.0,0,5,7.211102550927978,1.0,0.0,24.49489742783178,3,0
7,7.648263030901919,1998,583,1108,33.28663395418648,1998,0,1998.0,31.224989991991997,9.185022563991891,0.0,31.44837038703277,1,6,8.660254037844387,3.0,13.038404810405297,11.532562594670797,0,2
10,8.165973894979466,2007,884,3138,48.58340293686939,2008,2,2007.0,47.53945729601885,9.995442656687224,27.60434748368452,39.21734310225516,2,5,10.60153600466672,3.0,20.149441679609883,29.631064780058107,2,2
6,7.069874128458572,1937,624,698,28.03569153775237,2000,1,1999.0,0.0,8.699514748210191,0.0,19.748417658131498,0,9,7.071067811865476,2.0,0.0,26.419689627245813,1,0
4,6.579251212010101,1920,0,720,26.832815729997478,1950,1,1980.0,22.24859546128699,8.971956271245688,0.0,0.0,0,5,7.745966692414834,2.0,20.6155281280883,15.0,1,3
8,7.365180126021012,2007,830,1580,39.74921382870358,2008,0,2008.0,0.0,9.38697914563464,13.638181696985855,0.0,1,5,9.591663046625438,3.0,4.898979485566356,39.74921382870358,1,0
4,7.272398392570046,1977,0,1440,37.94733192202055,1977,1,1980.0,37.94733192202055,8.95040315983296,0.0,0.0,0,3,6.48074069840786,4.0,0.0,0.0,2,0
6,7.297091005160418,2005,540,738,27.16615541441225,2005,0,2005.0,13.892443989449804,9.063347348235522,0.0,0.0,2,5,8.0,3.0,5.916079783099616,23.345235059857504,1,2
7,7.313220387090301,2004,570,1500,38.72983346207417,2004,0,2004.0,4.47213595499958,9.046290859969677,14.491376746189438,0.0,1,5,7.937253933193772,3.0,6.0,38.47076812334269,0,2
5,7.206377291472252,1925,216,884,29.73213749463701,1997,1,1960.0,0.0,8.699514748210191,0.0,21.54065922853801,0,8,7.071067811865476,3.0,0.0,29.73213749463701,1,0
5,7.090076835776092,1965,884,864,34.64101615137754,1998,0,1977.0,25.70992026436488,9.130214327496898,12.884098726725126,0.0,0,8,8.426149773176359,1.0,8.0,14.247806848775006,3,2
6,7.239932591320469,1963,514,1394,37.336309405188935,1963,1,1963.0,24.67792535850613,9.159047077588632,15.716233645501712,0.0,1,5,8.306623862918075,3.0,8.717797887081346,28.0178514522438,1,5
6,7.397561535524052,1966,484,800,28.284271247461906,2000,0,1966.0,20.0,9.119320973589014,15.874507866387544,28.844410203711917,0,8,8.306623862918075,4.0,6.324555320336758,18.33030277982336,1,2
5,6.815639990074331,1967,336,912,30.199337741083,1967,1,1974.0,29.017236257093817,9.050288983827956,0.0,0.0,0,5,8.366600265340756,3.0,0.0,8.366600265340754,1,1
6,7.8724551500639794,1918,864,1370,37.01351104664349,1950,1,1918.0,33.58571124749333,9.995442656687224,0.0,35.41186241925155,0,6,9.273618495495704,4.0,0.0,15.556349186104049,1,5
5,7.436027816351848,1962,349,1140,41.182520563948,1962,1,1962.0,0.0,9.523178364309082,0.0,0.0,0,5,6.324555320336759,3.0,5.477225575051661,33.76388603226826,1,0
5,7.114769448366463,1910,440,440,26.11512971440119,1981,1,1966.0,0.0,9.253399861436629,0.0,23.40939982143925,0,6,7.745966692414834,2.0,0.0,20.97617696340303,1,0
8,7.910957382845588,1932,440,853,39.35733730830885,1994,0,1932.0,17.233687939614086,9.265775078864284,0.0,34.322004603461025,0,8,8.366600265340756,3.0,8.602325267042627,23.579652245103198,1,3
6,7.283448228756631,2006,429,728,26.98147512646408,2006,1,2006.0,0.0,9.653614941479894,0.0,26.981475126464083,1,5,10.246950765959598,3.0,0.0,26.98147512646408,1,0
4,6.761572768804055,1970,660,864,29.39387691339813,1970,0,1989.0,19.364916731037084,8.847934753328465,0.0,0.0,0,6,7.745966692414834,3.0,0.0,15.811388300841898,1,0
6,7.443663683115591,2004,380,970,31.14482300479488,2006,0,2004.0,0.0,8.297967982877239,7.071067811865476,27.184554438136374,0,5,6.032625105063702,3.0,6.324555320336758,31.14482300479488,1,0
8,7.417580402414543,2001,528,810,28.46049894151541,2001,0,2001.0,25.357444666211933,9.035986984831403,0.0,29.24038303442689,2,6,8.366600265340756,3.0,6.7082039324993685,12.922847983320086,1,2
7,7.880804344674899,1993,656,1347,37.040518354904265,1993,0,1993.0,31.416556144810016,9.20029003612268,16.0,35.6931365951495,1,5,9.486832980505138,3.0,7.745966692414834,18.973665961010276,2,2
7,7.402451520818244,2003,595,798,28.248893783651067,2003,0,2003.0,0.0,8.885440911707585,0.0,0.0,1,5,8.48528137423857,3.0,6.7082039324993685,28.248893783651067,1,0
3,7.437795121671932,1900,420,978,31.84336665618132,1970,1,1920.0,20.97617696340303,9.270023374137356,0.0,26.1725046566048,0,5,10.3440804327886,3.0,8.602325267042627,23.194827009486406,3,5
4,7.416378479192927,1954,529,1364,40.77989700820736,1994,0,1954.0,33.406586176980134,9.995442656687224,0.0,0.0,0,6,8.306623862918075,2.0,11.704699910719626,15.748015748023622,2,5
5,7.454719949364001,1963,504,1728,41.569219381653056,1963,1,1963.0,36.49657518178932,9.116029692504942,18.33030277982336,0.0,0,5,8.366600265340756,6.0,0.0,19.8997487421324,1,3
6,7.520234556474628,1992,462,1055,32.48076353782343,1992,0,1992.0,0.0,9.325274910068282,0.0,28.106938645110397,1,5,8.366600265340756,3.0,10.198039027185567,32.48076353782343,1,0
6,7.523481312573497,1964,440,822,31.937438845342623,1993,0,1964.0,23.15167380558045,9.186047679407135,18.43908891458577,28.827070610799147,1,8,8.94427190999916,3.0,6.48074069840786,13.0,2,5
8,7.305860032684008,2006,776,1489,38.58756276314947,2006,0,2006.0,0.0,9.325096609274372,0.0,0.0,1,5,9.0,3.0,11.832159566199232,38.58756276314947,1,0
6,6.761572768804055,1959,300,864,29.39387691339813,1959,1,2008.0,24.73863375370596,9.116029692504942,0.0,0.0,0,6,8.366600265340756,2.0,0.0,15.874507866387544,1,3
5,7.135687347028144,1965,276,1256,35.4400902933387,1965,1,1965.0,28.809720581775867,9.204020443231364,0.0,0.0,2,6,8.660254037844387,3.0,8.246211251235321,11.6619037896906,1,5
5,6.704414354964107,1982,816,816,28.5657137141714,2003,1,1985.0,28.5657137141714,8.794824928014517,0.0,0.0,2,8,7.745966692414834,2.0,0.0,0.0,1,0
7,7.506591780070841,1965,492,864,30.03331483536241,1988,0,1965.0,21.30727575266252,9.525151111816216,16.97056274847714,30.298514815086232,0,6,8.306623862918075,4.0,9.16515138991168,20.248456731316587,2,1
7,7.662467815200237,1991,833,1104,30.199337741083,1991,0,1991.0,6.928203230275509,9.482274087459825,0.0,34.85685011586675,1,5,10.14889156509222,4.0,13.856406460551018,20.54263858417413,3,5
5,6.970730078143525,1960,461,1065,32.63433774416144,1960,1,1974.0,0.0,9.092907275084087,8.12403840463596,0.0,0,5,8.94427190999916,3.0,0.0,32.63433774416144,1,0
6,7.090076835776092,1923,312,1200,34.64101615137754,1950,1,1923.0,0.0,9.336091577281742,0.0,0.0,0,5,9.16515138991168,4.0,0.0,34.64101615137754,1,0
7,7.09672137849476,2006,632,1187,34.75629439396553,2006,0,2006.0,26.19160170741759,8.819073983267831,4.898979485566356,0.0,1,5,8.0,2.0,7.810249675906655,22.383029285599388,0,2
8,7.816819965764552,2005,642,1094,33.660065359413665,2006,0,2005.0,0.0,9.446597562435777,15.652475842498529,36.72873534441391,2,5,9.38083151964686,4.0,6.244997998398397,33.075670817082454,2,0
7,7.450079569807499,1996,527,1720,41.47288270665544,1996,0,1996.0,30.315012782448235,9.267948684596496,18.384776310850235,0.0,2,5,7.681145747868608,3.0,7.483314773547883,28.30194339616981,1,2
5,6.733401891837359,1930,0,672,28.98275349237888,1950,1,1980.0,10.770329614269007,8.38662882139512,0.0,0.0,0,7,7.416198487095663,3.0,0.0,23.579652245103198,1,4
6,7.165493475060845,1991,496,1278,35.9722114972099,1991,0,1991.0,34.64101615137754,8.875287128108383,9.38083151964686,0.0,0,5,8.306623862918075,3.0,7.1414284285428495,8.831760866327848,1,2
5,6.993932975223189,2005,450,1090,33.015148038438355,2006,1,2005.0,31.304951684997057,8.857088135314953,0.0,0.0,2,5,7.745966692414834,2.0,7.0,10.488088481701515,1,1
8,7.724446645633537,1998,420,1141,34.132096331752024,1998,0,1998.0,0.0,9.400133943608838,25.495097567963924,0.0,2,5,9.643650760992957,4.0,11.090536506409416,33.77869150810907,1,0
5,6.876264611890766,1975,440,969,31.128764832546764,1975,1,1975.0,26.758176320519304,9.245321340871428,0.0,0.0,0,6,10.60153600466672,3.0,0.0,15.905973720586868,0,5
3,6.795705775173514,1935,1248,894,29.899832775452104,1950,1,1994.0,0.0,9.798127036878302,0.0,0.0,1,4,10.60153600466672,2.0,4.47213595499958,29.899832775452104,1,0
5,6.93537044601511,1927,360,1008,32.0624390837628,1950,1,1927.0,0.0,9.100525505968976,0.0,0.0,0,6,7.483314773547883,2.0,0.0,31.74901573277509,1,0
6,7.579678823090456,1946,492,979,31.288975694324037,1950,1,1946.0,22.0,8.872907674259846,20.566963801203133,31.28897569432403,0,6,9.055385138137416,4.0,0.0,22.24859546128699,1,3
8,7.492760300922379,2006,895,1795,42.36744032862972,2007,0,2007.0,0.0,9.208939391060554,20.688160865577203,0.0,1,5,8.660254037844387,2.0,7.0,42.36744032862972,0,0
9,7.570443252057373,2009,606,1930,44.04543109109048,2010,2,2010.0,40.57092555020159,9.226115291091544,21.213203435596427,0.0,2,5,9.1104335791443,3.0,9.746794344808963,16.852299546352715,0,2
5,7.071573364211532,1973,439,1176,34.322004603461025,2000,0,1973.0,32.92415526630866,9.210340371976182,0.0,0.0,0,6,8.94427190999916,3.0,0.0,9.591663046625438,1,5
6,7.301147805856032,1925,400,672,28.46049894151541,1950,3,1934.0,12.489995996796797,9.405495886750224,0.0,25.92296279363144,0,8,8.306623862918075,3.0,0.0,22.71563338320109,1,5
7,7.2640301428995295,2008,554,1417,37.78888725538236,2008,2,2008.0,0.0,9.41523848294904,16.0,0.0,1,5,9.539392014169456,3.0,7.745966692414834,37.64306044943742,1,0
5,6.761572768804055,1972,338,864,29.39387691339813,1972,1,1972.0,21.447610589527216,9.650078074026442,0.0,0.0,0,6,6.032625105063702,3.0,0.0,20.09975124224178,0,5
5,7.0130157896396295,1941,200,616,24.81934729198171,1950,1,1941.0,15.362291495737216,9.114269903225448,0.0,22.24859546128699,0,6,7.745966692414834,3.0,0.0,0.0,3,4
6,7.293017679772782,1993,420,680,26.076809620810597,1993,1,1993.0,17.60681686165901,9.186559843310778,8.246211251235321,28.106938645110397,2,8,8.306623862918075,3.0,7.937253933193772,19.235384061671343,1,0
6,7.017506142941256,1962,440,1116,33.406586176980134,1962,1,1962.0,0.0,9.210340371976182,16.15549442140351,0.0,0,6,9.327379053088816,3.0,0.0,33.406586176980134,1,0
6,6.761572768804055,1959,288,864,29.39387691339813,1959,0,1959.0,20.346989949375804,8.900003608959596,14.38749456993816,0.0,0,6,7.745966692414834,2.0,0.0,21.213203435596427,1,0
5,7.167809184316444,1954,498,1297,36.013886210738214,1990,1,1954.0,34.828149534536,9.05157907959124,25.495097567963924,0.0,2,6,8.602325267042627,3.0,0.0,9.16515138991168,1,3
5,7.014814351275545,1950,264,1113,33.36165463522455,2007,0,1950.0,24.63736998950984,9.169518377455928,0.0,0.0,0,7,8.94427190999916,3.0,8.94427190999916,22.494443758403985,1,1
7,7.313886831633462,1999,577,1490,38.74274125562104,1999,0,1999.0,26.057628441590765,9.243291472115867,13.527749258468685,0.0,1,5,8.831760866327848,3.0,5.385164807134504,28.478061731796284,2,2
7,7.344072850573066,2009,614,756,27.640549922170504,2009,0,2009.0,4.898979485566356,9.0641578617981,0.0,27.982137159266443,0,5,8.48528137423857,3.0,6.7082039324993685,27.05549851693737,3,2
